"sample_name","sample_id","sample_type","organism","donor","sex","age_days","brain_hemisphere","brain_region","brain_subregion","facs_date","facs_container","facs_sort_criteria","rna_amplification_set","library_prep_set","library_prep_avg_size_bp","seq_name","seq_tube","seq_batch","total_reads","percent_exon_reads","percent_intron_reads","percent_intergenic_reads","percent_rrna_reads","percent_mt_exon_reads","percent_reads_unique","percent_synth_reads","percent_ecoli_reads","percent_aligned_reads_total","complexity_cg","genes_detected_cpm_criterion","genes_detected_fpkm_criterion","class","cluster"
"F1S4_161130_060_C01",563209418,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_060","NeuN-positive","A8S4_161207_04","L8S4_161215_06",310,"LS-15932_S59_E1-50","LS-15932","R8S4-161222",2181944,36.2237482412785,51.8276470659401,11.9486046927814,0,0.082907719,78.3259332,0.015746509,0.004318168,86.0253517,0.355713252,9174,5191,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_060_D01",563209425,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_060","NeuN-positive","A8S4_161207_04","L8S4_161215_06",316,"LS-15932_S60_E1-50","LS-15932","R8S4-161222",2078883,46.318431867856,42.1209686006066,11.5605995315374,0,0.114821277,78.89150087,0.010103503,0.003350357,86.46705947,0.361470072,9241,5456,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_060_E01",563209432,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_060","NeuN-positive","A8S4_161207_04","L8S4_161215_06",343,"LS-15932_S61_E1-50","LS-15932","R8S4-161222",2453080,33.9354256111437,52.14484014387,13.9197342449863,0,0.047695142,82.97784826,0.004906485,0.002038662,90.36611117,0.299240002,9576,5921,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_060_F01",563209439,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_060","NeuN-positive","A8S4_161207_04","L8S4_161215_06",308,"LS-15932_S62_E1-50","LS-15932","R8S4-161222",2116626,87.7514371305939,4.5374494902293,7.71111337917676,0.00018898,0.10502564,73.53226314,0.020151883,0.006424848,85.65646458,0.416969903,6674,4375,"Non-Neuronal","Oligo MAG"
"F1S4_161130_060_G01",563209446,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_060","NeuN-positive","A8S4_161207_04","L8S4_161215_06",347,"LS-15932_S63_E1-50","LS-15932","R8S4-161222",2351525,28.3896490509757,58.3037752227447,13.3065757262796,8.51e-05,0.031171261,81.92262468,0.006003338,0.002258109,89.39254314,0.313117551,9867,5568,"GABAergic","LGN Inh TRPC4"
"F1S4_161130_060_H01",563209453,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_060","NeuN-negative","A8S4_161207_04","L8S4_161215_06",279,"LS-15932_S64_E1-50","LS-15932","R8S4-161222",2364994,25.4258137779344,57.6874400493886,16.886746172677,4.23e-05,0.050190402,66.7868502,0.042057189,0.009100235,77.27710937,0.450418365,8111,2387,"Non-Neuronal","Astro LGR6"
"F1S4_161130_061_A01",563209460,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_061","NeuN-positive","A8S4_161207_04","L8S4_161215_06",344,"LS-15932_S65_E1-50","LS-15932","R8S4-161222",2363040,29.8659281619405,56.1860531097415,13.948018728318,0,0.040456361,83.0195003,0.002076562,0.001908135,90.49203568,0.295701256,11923,8395,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_061_B01",563209472,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_061","NeuN-positive","A8S4_161207_04","L8S4_161215_06",300,"LS-15932_S66_E1-50","LS-15932","R8S4-161222",1978683,36.7209087283692,50.0584407095143,13.2206505621165,5.05e-05,0.083793109,71.25830666,0.02767649,0.008353536,79.67693663,0.424203992,5827,2130,"Non-Neuronal","Oligo MAG"
"F1S4_161130_061_D01",563209486,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_061","NeuN-positive","A8S4_161207_04","L8S4_161215_06",288,"LS-15932_S68_E1-50","LS-15932","R8S4-161222",2021636,23.584657410618,59.8968108989497,16.5185316904324,4.95e-05,0.018747193,76.50610694,0.011292339,0.003614399,84.21140106,0.347203644,10739,4984,"GABAergic","LGN Inh CTXN3"
"F1S4_161130_061_E01",563209493,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_061","NeuN-positive","A8S4_161207_04","L8S4_161215_06",302,"LS-15932_S69_E1-50","LS-15932","R8S4-161222",2309881,53.5746313436436,35.3757713696419,11.0495972867145,8.66e-05,0.131521927,73.18541518,0.026390104,0.006989105,82.03418271,0.401664221,6090,2965,"Non-Neuronal","Oligo MAG"
"F1S4_161130_061_F01",563209500,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_061","NeuN-positive","A8S4_161207_04","L8S4_161215_06",308,"LS-15932_S70_E1-50","LS-15932","R8S4-161222",2262707,45.2189323221591,42.2934961628218,12.4875715150191,0,0.031731903,74.14110621,0.022769188,0.006971296,82.42613825,0.391103874,5924,2615,"Non-Neuronal","Oligo MAG"
"F1S4_161130_062_A01",563209531,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_062","NeuN-positive","A8S4_161207_04","L8S4_161215_06",348,"LS-15932_S73_E1-50","LS-15932","R8S4-161222",2190837,27.4446099438186,57.7896744430909,14.7657156130905,0,0.031312234,83.04451678,0.007731748,0.002175424,89.68348627,0.298880699,11658,7486,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_062_B01",563209538,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_062","NeuN-positive","A8S4_161207_04","L8S4_161215_06",340,"LS-15932_S74_E1-50","LS-15932","R8S4-161222",2275618,29.6561106656036,56.4436470139483,13.9002423204482,0,0.035594726,83.07725638,0.003464114,0.00229608,89.82236913,0.306544755,11960,8096,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_062_C01",563209545,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_062","NeuN-positive","A8S4_161207_04","L8S4_161215_06",357,"LS-15932_S75_E1-50","LS-15932","R8S4-161222",2617651,33.9236315897599,52.2384895235118,13.8378788867283,0,0.026970746,80.17974894,0.016912109,0.0025053,89.51391916,0.322755241,10368,6393,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_062_D01",563209552,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_062","NeuN-positive","A8S4_161207_04","L8S4_161215_06",353,"LS-15932_S76_E1-50","LS-15932","R8S4-161222",2338937,31.4593962136449,55.5588545333609,12.9817492529942,4.28e-05,0.057846791,82.51158539,0.005839405,0.001638779,90.25899372,0.306720411,9950,6117,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_062_G01",563209573,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_062","NeuN-positive","A8S4_161207_04","L8S4_161215_06",353,"LS-15932_S79_E1-50","LS-15932","R8S4-161222",2354460,33.688484348593,52.6047227435672,13.7067929078398,0,0.061755137,84.53433059,0.005687928,0.002073512,90.57949594,0.293708403,9255,5551,"GABAergic","LGN Inh CTXN3"
"F1S4_161130_062_H01",563209580,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_062","NeuN-negative","A8S4_161207_04","L8S4_161215_06",285,"LS-15932_S80_E1-50","LS-15932","R8S4-161222",2012180,31.1847028843865,55.5928091687944,13.222487946819,0,0.040801519,60.80201572,0.019223926,0.007887465,67.5981274,0.491557418,7443,2745,"Non-Neuronal","Oligo MAG"
"F1S4_161130_063_A01",566711878,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_063","NeuN-positive","A8S4_161209_04","L8S4_161220_03",476,"SM-D9CXJ_S65_E1-50","SM-D9CXJ","R8S4-170111",2601151,33.6761231706591,53.3957390818716,12.9281377474693,0,0.0512081,86.15132301,0.003292773,0.001491647,92.76927791,0.308649592,10828,7629,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_063_B01",566711886,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_063","NeuN-positive","A8S4_161209_04","L8S4_161220_03",431,"SM-D9CXJ_S66_E1-50","SM-D9CXJ","R8S4-170111",2374681,34.5952592474516,52.5566988413553,12.848041911193,8.42e-05,0.035836392,85.10553628,0.013235883,0.001895412,92.83886973,0.316188453,10332,7254,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_063_C01",566711894,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_063","NeuN-positive","A8S4_161209_04","L8S4_161220_03",385,"SM-D9CXJ_S67_E1-50","SM-D9CXJ","R8S4-170111",2492031,48.1421409788142,41.4470651901473,10.4107938310385,0,0.164925717,84.71238921,0.014407525,0.002869146,92.65273987,0.334289675,6728,4110,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_063_D01",566711902,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_063","NeuN-positive","A8S4_161209_04","L8S4_161220_03",390,"SM-D9CXJ_S68_E1-50","SM-D9CXJ","R8S4-170111",2528204,37.4974535263183,49.295978022002,13.2065684516797,0.000118661,0.04501219,86.01271891,0.004747243,0.001833713,93.0888884,0.310252994,9718,6593,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_063_E01",566711910,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_063","NeuN-positive","A8S4_161209_04","L8S4_161220_03",372,"SM-D9CXJ_S69_E1-50","SM-D9CXJ","R8S4-170111",2860234,46.8157207244309,41.7300833067056,11.4541959688635,0,0.11383684,85.79749069,0.011927695,0.002483713,93.41812593,0.320721299,7508,4640,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_063_F01",566711918,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_063","NeuN-positive","A8S4_161209_04","L8S4_161220_03",333,"SM-D9CXJ_S70_E1-50","SM-D9CXJ","R8S4-170111",2374360,28.8948133525931,56.9314377222191,14.1737489251878,0,0.078589599,78.48258057,0.035028808,0.005716067,87.29472363,0.375848646,6925,2545,"Non-Neuronal","Oligo MAG"
"F1S4_161130_063_H01",566711934,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_063","NeuN-negative","A8S4_161209_04","L8S4_161220_03",324,"SM-D9CXJ_S72_E1-50","SM-D9CXJ","R8S4-170111",2205355,26.4870637641616,57.5344162612297,15.9785199746087,0,0.051647014,67.72061641,0.106898889,0.006196735,82.95322068,0.445294365,7068,2397,"Non-Neuronal","Astro LGR6"
"F1S4_161130_064_A01",566711942,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_064","NeuN-positive","A8S4_161209_04","L8S4_161220_03",405,"SM-D9CXJ_S73_E1-50","SM-D9CXJ","R8S4-170111",2631823,29.7403494870428,55.9160031311416,14.3436473818157,0,0.084960121,84.12913786,0.013503948,0.003524553,90.61631424,0.320631165,9519,5646,"GABAergic","LGN Inh NTRK1"
"F1S4_161130_064_B01",566711950,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_064","NeuN-positive","A8S4_161209_04","L8S4_161220_03",323,"SM-D9CXJ_S74_E1-50","SM-D9CXJ","R8S4-170111",2263588,23.3308464194005,59.5743905632962,17.0947630173033,4.42e-05,0.004461943,76.38536695,0.016874095,0.005893299,84.47336706,0.393564049,11026,5233,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_064_C01",566711958,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_064","NeuN-positive","A8S4_161209_04","L8S4_161220_03",360,"SM-D9CXJ_S75_E1-50","SM-D9CXJ","R8S4-170111",2778620,27.1024933762502,58.4148306276729,14.4826759960769,7.2e-05,0.042791026,84.09876126,0.012362972,0.002355126,91.34743146,0.319481441,9385,5272,"GABAergic","LGN Inh NTRK1"
"F1S4_161130_064_E01",566711974,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_064","NeuN-positive","A8S4_161209_04","L8S4_161220_03",379,"SM-D9CXJ_S77_E1-50","SM-D9CXJ","R8S4-170111",2837393,49.7068365892914,38.6281257683165,11.6650376423921,3.52e-05,0.058821601,86.93589503,0.002049064,0.002473397,93.7729458,0.317547761,11813,9221,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161130_064_H01",566711998,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_064","NeuN-negative","A8S4_161209_04","L8S4_161220_03",336,"SM-D9CXJ_S80_E1-50","SM-D9CXJ","R8S4-170111",1858270,47.6095696665404,40.9017526009721,11.4886777324874,0.000215254,0.101223181,75.86561694,0.082547746,0.006559865,88.81793281,0.389728161,4822,2431,"Non-Neuronal","Oligo MAG"
"F1S4_161130_065_A01",566712046,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_065","NeuN-positive","A8S4_161209_04","L8S4_161220_03",372,"SM-D9CXJ_S89_E1-50","SM-D9CXJ","R8S4-170111",2277378,29.3198086114108,57.5867421385867,13.0934492500024,0,0.073549494,85.03647616,0.01608253,0.002276741,90.96842948,0.308073137,9582,5744,"GABAergic","LGN Inh CTXN3"
"F1S4_161130_065_B01",566712054,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_065","NeuN-positive","A8S4_161209_04","L8S4_161220_03",363,"SM-D9CXJ_S90_E1-50","SM-D9CXJ","R8S4-170111",2597927,60.7926178323337,29.5660051631368,9.64137700452951,0.000423415,0.236496253,85.31717789,0.025215874,0.002792611,93.33445474,0.334777628,7829,5607,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_065_C01",566712062,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_065","NeuN-positive","A8S4_161209_04","L8S4_161220_03",342,"SM-D9CXJ_S91_E1-50","SM-D9CXJ","R8S4-170111",2444293,20.8973418766695,61.5078249739914,17.5948331493391,0,0.034038472,78.1611288,0.019716131,0.004542009,85.70793272,0.370103278,10086,4178,"GABAergic","LGN Inh CTXN3"
"F1S4_161130_065_D01",566712070,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_065","NeuN-positive","A8S4_161209_04","L8S4_161220_03",339,"SM-D9CXJ_S92_E1-50","SM-D9CXJ","R8S4-170111",2199902,32.2283489971074,51.9646020994004,15.8070489034922,4.55e-05,0.013227862,58.08513288,0.041420936,0.009595882,66.84102292,0.538146042,5861,2129,"Non-Neuronal","Astro LGR6"
"F1S4_161130_065_H01",566712102,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_065","NeuN-negative","A8S4_161209_04","L8S4_161220_03",328,"SM-D9CXJ_S96_E1-50","SM-D9CXJ","R8S4-170111",2281356,36.6080469326815,48.5469896913754,14.844963375943,0,0.035198364,78.65703555,0.036934613,0.005505059,87.41796546,0.376841947,7402,3090,"Non-Neuronal","Astro LGR6"
"F1S4_161130_066_A01",566714196,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_066","NeuN-positive","A8S4_161212_03","L8S4_161221_02",316,"SM-D9CXM_S73_E1-50","SM-D9CXM","R8S4-170111",2789421,26.5622944546436,59.7241541750751,13.7135513702812,0,0.06327478,75.48767289,0.033466443,0.006629691,84.30168841,0.378074432,9357,3985,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_066_B01",566714205,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_066","NeuN-positive","A8S4_161212_03","L8S4_161221_02",370,"SM-D9CXM_S74_E1-50","SM-D9CXM","R8S4-170111",2552622,38.3661070638127,48.3542976954019,13.2795952407854,0,0.051907411,84.69107451,0.007363409,0.003315415,90.38118452,0.300496438,9895,6423,"GABAergic","LGN Inh CTXN3"
"F1S4_161130_066_C01",566714213,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_066","NeuN-positive","A8S4_161212_03","L8S4_161221_02",295,"SM-D9CXM_S75_E1-50","SM-D9CXM","R8S4-170111",2341668,22.0688856977529,61.048139718087,16.8829745841601,0.000128114,0.040441258,69.37187509,0.023054933,0.008226187,79.13380548,0.415188005,11821,4689,"GABAergic","LGN Inh TRPC4"
"F1S4_161130_066_D01",566714221,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_066","NeuN-positive","A8S4_161212_03","L8S4_161221_02",372,"SM-D9CXM_S76_E1-50","SM-D9CXM","R8S4-170111",2630058,43.2239795460615,45.6124808077826,11.1635396461559,0,0.133571199,80.68422826,0.021617014,0.004101811,88.66390019,0.348737823,8550,4903,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_066_E01",566714229,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_066","NeuN-positive","A8S4_161212_03","L8S4_161221_02",298,"SM-D9CXM_S77_E1-50","SM-D9CXM","R8S4-170111",3000545,25.9643064524138,59.9217894271216,14.1139041204646,6.67e-05,0.024928805,73.96632945,0.012388083,0.009330638,81.693559,0.403594132,9903,3725,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_067_C01",566714277,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_067","NeuN-positive","A8S4_161212_03","L8S4_161221_02",373,"SM-D9CXM_S83_E1-50","SM-D9CXM","R8S4-170111",2546662,61.683568544412,29.8175009390746,8.49893051651332,0.000235603,0.11407089,83.96960413,0.026537876,0.003478671,91.25286355,0.332401352,8297,5700,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_067_D01",566714285,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_067","NeuN-positive","A8S4_161212_03","L8S4_161221_02",342,"SM-D9CXM_S84_E1-50","SM-D9CXM","R8S4-170111",2098608,54.940026206838,35.1851096175968,9.87486417556519,4.77e-05,0.110263565,81.74065857,0.012310541,0.004836539,88.58124052,0.353492835,8086,5181,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_067_E01",566714293,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_067","NeuN-positive","A8S4_161212_03","L8S4_161221_02",362,"SM-D9CXM_S85_E1-50","SM-D9CXM","R8S4-170111",2677285,36.6491725167367,50.5924281892248,12.7583992940385,0,0.051507404,83.53828599,0.008524307,0.00299109,91.15618995,0.321848492,9949,5901,"GABAergic","LGN Inh NTRK1"
"F1S4_161130_067_F01",566714301,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_067","NeuN-positive","A8S4_161212_03","L8S4_161221_02",355,"SM-D9CXM_S86_E1-50","SM-D9CXM","R8S4-170111",2564633,43.2800019010518,45.7377352536368,10.9822628453114,0,0.061607255,80.28482048,0.027375457,0.004818623,89.15996948,0.347033712,7882,4484,"GABAergic","LGN Inh LAMP5"
"F1S4_161130_067_G01",566714309,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_067","NeuN-positive","A8S4_161212_03","L8S4_161221_02",346,"SM-D9CXM_S87_E1-50","SM-D9CXM","R8S4-170111",2405956,41.9048153581432,44.7907112576472,13.3044733842095,0,0.071156746,84.42336435,0.008083689,0.003372048,90.13668579,0.313243671,9108,5537,"GABAergic","LGN Inh CTXN3"
"F1S4_161130_068_A01",566714325,"Nuclei","Homo sapiens","H200.1025","M",18250,"L","LGN","PC-p","11/30/2016","F1S4_161130_068","NeuN-positive","A8S4_161212_03","L8S4_161221_02",330,"SM-D9CXM_S89_E1-50","SM-D9CXM","R8S4-170111",2583049,32.308459974918,53.7760449214226,13.9154951036594,7.74e-05,0.026325478,82.08620897,0.00829601,0.004323186,88.15167657,0.329908492,8652,4428,"GABAergic","LGN Inh CTXN3"
